osmid,y,x,street_count,highway,ref,junction,railway,geometry
21638845,41.3700925,2.187743,3,,,,,POINT (2.187743 41.3700925)
21638855,41.3749826,2.1888306,3,,,,,POINT (2.1888306 41.3749826)
21638859,41.3763469,2.1886934,3,,,,,POINT (2.1886934 41.3763469)
21638861,41.3780115,2.1880402,3,,,,,POINT (2.1880402 41.3780115)
21638865,41.3767732,2.1906313,1,,,,,POINT (2.1906313 41.3767732)
21638867,41.3782089,2.1889331,4,,,,,POINT (2.1889331 41.3782089)
21638868,41.3784394,2.1899711,3,,,,,POINT (2.1899711 41.3784394)
21638869,41.3785912,2.1906605,4,,,,,POINT (2.1906605 41.3785912)
21638877,41.3791109,2.1891407,4,,,,,POINT (2.1891407 41.3791109)
21638878,41.3792994,2.1900047,4,,,,,POINT (2.1900047 41.3792994)
21638882,41.3805427,2.1878203,4,,,,,POINT (2.1878203 41.3805427)
21638889,41.3821491,2.1841315,3,,,,,POINT (2.1841315 41.3821491)
21638891,41.3826029,2.1831923,4,,,,,POINT (2.1831923 41.3826029)
21638917,41.375966,2.1781634,3,,,,,POINT (2.1781634 41.375966)
21638920,41.3754663,2.177604,3,,,,,POINT (2.177604 41.3754663)
21638921,41.3755381,2.1774317,3,,,,,POINT (2.1774317 41.3755381)
21638922,41.3757129,2.1773686,3,,,,,POINT (2.1773686 41.3757129)
21639537,41.324466,2.1194798,3,,,,,POINT (2.1194798 41.324466)
26057050,41.3749125,2.148548,3,,,,,POINT (2.148548 41.3749125)
26057076,41.3733143,2.1762752,3,,,,,POINT (2.1762752 41.3733143)
26057079,41.3736617,2.1768881,3,,,,,POINT (2.1768881 41.3736617)
26057116,41.3857494,2.1701343,3,,,,,POINT (2.1701343 41.3857494)
26057125,41.3873921,2.1685651,4,,,,,POINT (2.1685651 41.3873921)
26057131,41.3888075,2.1723496,5,,,,,POINT (2.1723496 41.3888075)
26057304,41.3865594,2.1662922,4,,,,,POINT (2.1662922 41.3865594)
26057312,41.389593,2.16837,4,,,,,POINT (2.16837 41.389593)
26057341,41.3893033,2.1736889,4,,,,,POINT (2.1736889 41.3893033)
26057342,41.3899292,2.1753258,4,,,,,POINT (2.1753258 41.3899292)
26057345,41.3892283,2.1762283,3,,,,,POINT (2.1762283 41.3892283)
26057346,41.3889575,2.1758863,3,,,,,POINT (2.1758863 41.3889575)
26057347,41.3889558,2.1737424,3,,,,,POINT (2.1737424 41.3889558)
26057388,41.3838266,2.1608564,4,,,,,POINT (2.1608564 41.3838266)
26057389,41.3846778,2.1619691,4,,,,,POINT (2.1619691 41.3846778)
26198828,41.3812781,2.1574616,4,,,,,POINT (2.1574616 41.3812781)
26198831,41.3804334,2.1563247,4,,,,,POINT (2.1563247 41.3804334)
26198833,41.3795841,2.1551756,4,,,,,POINT (2.1551756 41.3795841)
26198844,41.3778725,2.1529147,4,traffic_signals,,,,POINT (2.1529147 41.3778725)
30227025,41.3782059,2.1733456,3,,,,,POINT (2.1733456 41.3782059)
30227027,41.3775175,2.1745094,1,,,,,POINT (2.1745094 41.3775175)
30227032,41.3777597,2.1728957,3,,,,,POINT (2.1728957 41.3777597)
30227034,41.3770587,2.1739954,1,,,,,POINT (2.1739954 41.3770587)
30227035,41.3805733,2.1708255,3,,,,,POINT (2.1708255 41.3805733)
30227037,41.3791144,2.1721135,1,,,,,POINT (2.1721135 41.3791144)
30227040,41.3797053,2.1726234,1,,,,,POINT (2.1726234 41.3797053)
30227049,41.3782126,2.1711198,2,,,,,POINT (2.1711198 41.3782126)
30227050,41.3778764,2.1717029,4,,,,,POINT (2.1717029 41.3778764)
30227052,41.3774098,2.1725123,3,,,,,POINT (2.1725123 41.3774098)
30227068,41.3773903,2.1711983,3,,,,,POINT (2.1711983 41.3773903)
30227070,41.3801128,2.1740277,3,,,,,POINT (2.1740277 41.3801128)
30227084,41.3794242,2.1746078,3,traffic_signals,,,,POINT (2.1746078 41.3794242)
30227134,41.3816095,2.1638237,3,,,,,POINT (2.1638237 41.3816095)
30227135,41.3812656,2.1638885,3,,,,,POINT (2.1638885 41.3812656)
30227136,41.3807924,2.1639619,4,,,,,POINT (2.1639619 41.3807924)
30227137,41.3803796,2.1640259,3,,,,,POINT (2.1640259 41.3803796)
30227139,41.380881,2.1652665,1,,,,,POINT (2.1652665 41.380881)
30227159,41.381356,2.1649365,1,,,,,POINT (2.1649365 41.381356)
30227192,41.3837354,2.1644878,3,,,,,POINT (2.1644878 41.3837354)
30227193,41.383326,2.1649366,4,,,,,POINT (2.1649366 41.383326)
30227196,41.3823117,2.1660362,4,,,,,POINT (2.1660362 41.3823117)
30227198,41.3807467,2.1677141,3,,,,,POINT (2.1677141 41.3807467)
30227228,41.3803786,2.1631037,3,,,,,POINT (2.1631037 41.3803786)
30227229,41.3803577,2.1636551,3,,,,,POINT (2.1636551 41.3803577)
30227231,41.3804058,2.1645765,3,,,,,POINT (2.1645765 41.3804058)
30227232,41.3804556,2.1655022,3,,,,,POINT (2.1655022 41.3804556)
30227233,41.3805014,2.1661378,3,,,,,POINT (2.1661378 41.3805014)
30227390,41.3821042,2.1683799,4,,,,,POINT (2.1683799 41.3821042)
30227391,41.3824395,2.168972,4,,,,,POINT (2.168972 41.3824395)
30227397,41.3836786,2.1711192,3,,,,,POINT (2.1711192 41.3836786)
30227402,41.3831498,2.1682528,1,,,,,POINT (2.1682528 41.3831498)
30227450,41.3789074,2.1638551,3,,,,,POINT (2.1638551 41.3789074)
30227468,41.3802335,2.169702,3,,,,,POINT (2.169702 41.3802335)
30227478,41.3812409,2.1730536,3,,,,,POINT (2.1730536 41.3812409)
30227487,41.3816613,2.1758448,3,,,,,POINT (2.1758448 41.3816613)
30227489,41.3824097,2.1768061,1,,,,,POINT (2.1768061 41.3824097)
30227492,41.3833283,2.177971,3,,,,,POINT (2.177971 41.3833283)
30227495,41.3839602,2.178734,4,,,,,POINT (2.178734 41.3839602)
30236715,41.3732646,2.1627417,4,,,,,POINT (2.1627417 41.3732646)
30236716,41.3729058,2.1625876,3,,,,,POINT (2.1625876 41.3729058)
30236718,41.3725151,2.1624364,3,,,,,POINT (2.1624364 41.3725151)
30236720,41.3731607,2.1614811,3,,,,,POINT (2.1614811 41.3731607)
30236748,41.3722005,2.1630471,4,,,,,POINT (2.1630471 41.3722005)
30236749,41.3720641,2.1637054,4,,,,,POINT (2.1637054 41.3720641)
30236750,41.3719232,2.1643854,4,,,,,POINT (2.1643854 41.3719232)
30236751,41.3717782,2.165075,4,,,,,POINT (2.165075 41.3717782)
30236752,41.3716733,2.1655913,4,,,,,POINT (2.1655913 41.3716733)
30236753,41.3715787,2.1660458,3,,,,,POINT (2.1660458 41.3715787)
30236760,41.3737213,2.1616867,4,,,,,POINT (2.1616867 41.3737213)
30236761,41.3725819,2.16125,4,,,,,POINT (2.16125 41.3725819)
30236773,41.3730769,2.1633623,4,,,,,POINT (2.1633623 41.3730769)
30236779,41.3728784,2.1640046,4,,,,,POINT (2.1640046 41.3728784)
30236780,41.3714679,2.1634973,3,,,,,POINT (2.1634973 41.3714679)
30237081,41.372685,2.1257544,3,,,,,POINT (2.1257544 41.372685)
30237104,41.3741959,2.1238666,4,,,,,POINT (2.1238666 41.3741959)
30237479,41.3819128,2.1331909,3,,,,,POINT (2.1331909 41.3819128)
30237481,41.3828477,2.1357472,4,,,,,POINT (2.1357472 41.3828477)
30237482,41.3833308,2.1370625,4,,,,,POINT (2.1370625 41.3833308)
30237483,41.3840404,2.1381687,4,,,,,POINT (2.1381687 41.3840404)
30237484,41.3847771,2.1393782,3,,,,,POINT (2.1393782 41.3847771)
30237520,41.3847725,2.1352521,3,,,,,POINT (2.1352521 41.3847725)
30237521,41.384249,2.1356364,3,,,,,POINT (2.1356364 41.384249)
30237530,41.3887886,2.1363534,3,,,,,POINT (2.1363534 41.3887886)
30237531,41.3885271,2.1365669,4,,,,,POINT (2.1365669 41.3885271)
30237532,41.387952,2.1371009,4,,,,,POINT (2.1371009 41.387952)
30237533,41.3868614,2.1381582,3,,,,,POINT (2.1381582 41.3868614)
30237539,41.3876202,2.1335118,4,,,,,POINT (2.1335118 41.3876202)
30237540,41.387364,2.1337711,4,,,,,POINT (2.1337711 41.387364)
30237541,41.3870851,2.1340451,4,,,,,POINT (2.1340451 41.3870851)
30237542,41.3865411,2.1345827,3,,,,,POINT (2.1345827 41.3865411)
30237586,41.3856377,2.1449091,4,,,,,POINT (2.1449091 41.3856377)
30237587,41.3865079,2.1460175,4,,,,,POINT (2.1460175 41.3865079)
30237588,41.3873405,2.1471297,3,,,,,POINT (2.1471297 41.3873405)
30237606,41.3857841,2.1428299,4,,,,,POINT (2.1428299 41.3857841)
30237607,41.3864745,2.1437427,4,,,,,POINT (2.1437427 41.3864745)
30237610,41.3890311,2.1471617,3,traffic_signals,,,,POINT (2.1471617 41.3890311)
30237612,41.3907397,2.1494208,4,,,,,POINT (2.1494208 41.3907397)
30237613,41.3916165,2.1505827,4,,,,,POINT (2.1505827 41.3916165)
30237614,41.3924477,2.1517144,4,traffic_signals,,,,POINT (2.1517144 41.3924477)
30237615,41.3932932,2.1528513,4,traffic_signals,,,,POINT (2.1528513 41.3932932)
30237616,41.3941584,2.1539878,3,,,,,POINT (2.1539878 41.3941584)
30237617,41.3950168,2.1551106,3,,,,,POINT (2.1551106 41.3950168)
30237627,41.3881987,2.1437715,3,traffic_signals,,,,POINT (2.1437715 41.3881987)
30237628,41.3890419,2.1448762,4,traffic_signals,,,,POINT (2.1448762 41.3890419)
30237629,41.3898656,2.1460064,3,,,,,POINT (2.1460064 41.3898656)
30237630,41.390113,2.1462804,4,,,,,POINT (2.1462804 41.390113)
30237632,41.3916143,2.1482746,4,,,,,POINT (2.1482746 41.3916143)
30237633,41.3924805,2.1494147,4,traffic_signals,,,,POINT (2.1494147 41.3924805)
30237634,41.393332,2.1505498,4,traffic_signals,,,,POINT (2.1505498 41.393332)
30237635,41.3941775,2.1516724,3,traffic_signals,,,,POINT (2.1516724 41.3941775)
30237637,41.3943603,2.15143,4,traffic_signals,,,,POINT (2.15143 41.3943603)
30237638,41.3924756,2.1539557,4,traffic_signals,,,,POINT (2.1539557 41.3924756)
30237639,41.3916167,2.1550569,4,traffic_signals,,,,POINT (2.1550569 41.3916167)
30237640,41.3907305,2.1561894,4,traffic_signals,,,,POINT (2.1561894 41.3907305)
30237641,41.3899095,2.1573273,4,traffic_signals,,,,POINT (2.1573273 41.3899095)
30237642,41.3890454,2.1584753,4,traffic_signals,,,,POINT (2.1584753 41.3890454)
30237643,41.3881987,2.1595996,4,,,,,POINT (2.1595996 41.3881987)
30237645,41.3864884,2.1618459,4,,,,,POINT (2.1618459 41.3864884)
30237675,41.4064169,2.1333366,4,,,,,POINT (2.1333366 41.4064169)
30237677,41.4054372,2.1349603,4,,,,,POINT (2.1349603 41.4054372)
30237678,41.4050021,2.1354834,4,,,,,POINT (2.1354834 41.4050021)
30237679,41.4039581,2.1366001,4,,,,,POINT (2.1366001 41.4039581)
30237680,41.4034316,2.137206,4,,,,,POINT (2.137206 41.4034316)
30237682,41.402082,2.1388602,4,,,,,POINT (2.1388602 41.402082)
30237685,41.4000962,2.1415607,4,,,,,POINT (2.1415607 41.4000962)
30237686,41.3996685,2.1421317,4,,,,,POINT (2.1421317 41.3996685)
30237689,41.3977935,2.1446665,4,,,,,POINT (2.1446665 41.3977935)
30237690,41.3973733,2.1452303,4,,,,,POINT (2.1452303 41.3973733)
30237691,41.3968235,2.145942,4,,,,,POINT (2.145942 41.3968235)
30237692,41.3963809,2.1464944,4,,,,,POINT (2.1464944 41.3963809)
30237693,41.3959664,2.1470516,4,,,,,POINT (2.1470516 41.3959664)
30237694,41.3951788,2.1480945,4,,,,,POINT (2.1480945 41.3951788)
30237696,41.3916311,2.15282,4,traffic_signals,,,,POINT (2.15282 41.3916311)
30237697,41.3907851,2.1539357,4,traffic_signals,,,,POINT (2.1539357 41.3907851)
30237698,41.3899154,2.1550825,4,traffic_signals,,,,POINT (2.1550825 41.3899154)
30237699,41.389047,2.1562277,4,traffic_signals,,,,POINT (2.1562277 41.389047)
30237700,41.3881816,2.1573688,4,traffic_signals,,,,POINT (2.1573688 41.3881816)
30237701,41.3873457,2.158471,4,,,,,POINT (2.158471 41.3873457)
30237703,41.385644,2.1607151,4,,,,,POINT (2.1607151 41.385644)
30237705,41.3837422,2.1631957,4,traffic_signals,,,,POINT (2.1631957 41.3837422)
30237706,41.3833414,2.1637323,3,traffic_signals,,,,POINT (2.1637323 41.3833414)
30237768,41.3944136,2.1468692,3,traffic_signals,,,,POINT (2.1468692 41.3944136)
30237770,41.39331,2.1482934,3,,,,,POINT (2.1482934 41.39331)
30237772,41.3907835,2.1516855,4,,,,,POINT (2.1516855 41.3907835)
30237867,41.3900666,2.1530072,3,,,,,POINT (2.1530072 41.3900666)
30237873,41.389089,2.1540146,4,traffic_signals,,,,POINT (2.1540146 41.389089)
30238005,41.3881709,2.1550528,4,traffic_signals,,,,POINT (2.1550528 41.3881709)
30238006,41.3873191,2.1562308,4,traffic_signals,,,,POINT (2.1562308 41.3873191)
30238009,41.3847856,2.1595845,4,,,,,POINT (2.1595845 41.3847856)
30238011,41.3828901,2.1620984,4,traffic_signals,,,,POINT (2.1620984 41.3828901)
30238013,41.3817868,2.1635389,2,,,,,POINT (2.1635389 41.3817868)
30238015,41.3813855,2.1437848,4,,,,,POINT (2.1437848 41.3813855)
30238016,41.3822224,2.1448814,3,,,,,POINT (2.1448814 41.3822224)
30238017,41.3830997,2.1459849,4,,,,,POINT (2.1459849 41.3830997)
30238018,41.3839532,2.1471627,4,,,,,POINT (2.1471627 41.3839532)
30238020,41.3856604,2.1493967,4,,,,,POINT (2.1493967 41.3856604)
30238021,41.3865171,2.1505239,3,,,,,POINT (2.1505239 41.3865171)
30238023,41.3882114,2.1528384,4,,,,,POINT (2.1528384 41.3882114)
30238025,41.3916393,2.1573992,4,traffic_signals,,,,POINT (2.1573992 41.3916393)
30238026,41.3924507,2.1584718,4,,,,,POINT (2.1584718 41.3924507)
30238027,41.3929991,2.1592226,3,,,,,POINT (2.1592226 41.3929991)
30238029,41.3947228,2.1614618,4,crossing,,,,POINT (2.1614618 41.3947228)
30238030,41.3958677,2.1629713,4,,,,,POINT (2.1629713 41.3958677)
30238031,41.3967437,2.1640934,4,,,,,POINT (2.1640934 41.3967437)
30238032,41.3975605,2.1652053,3,,,,,POINT (2.1652053 41.3975605)
30238197,41.3760922,2.1598198,4,,,,,POINT (2.1598198 41.3760922)
30238198,41.3769505,2.1609364,4,,,,,POINT (2.1609364 41.3769505)
30238199,41.3778005,2.162089,4,,,,,POINT (2.162089 41.3778005)
30238379,41.3781057,2.1652372,3,,,,,POINT (2.1652372 41.3781057)
30238383,41.3759947,2.1687108,4,,,,,POINT (2.1687108 41.3759947)
30238385,41.3748784,2.1699824,4,,,,,POINT (2.1699824 41.3748784)
30242757,41.3896867,2.1734065,4,,,,,POINT (2.1734065 41.3896867)
30242758,41.390518,2.1745122,4,,,,,POINT (2.1745122 41.390518)
30242759,41.3913841,2.1757033,4,,,,,POINT (2.1757033 41.3913841)
30242760,41.392227,2.1768143,4,,,,,POINT (2.1768143 41.392227)
30242762,41.3939245,2.1790931,4,,,,,POINT (2.1790931 41.3939245)
30242763,41.3947563,2.1802124,4,,,,,POINT (2.1802124 41.3947563)
30242764,41.3956158,2.1813752,4,,,,,POINT (2.1813752 41.3956158)
30242766,41.3964693,2.1824618,4,,,,,POINT (2.1824618 41.3964693)
30242768,41.39824,2.1848306,3,,,,,POINT (2.1848306 41.39824)
30242809,41.3973476,2.1813237,4,,,,,POINT (2.1813237 41.3973476)
30242810,41.3964956,2.1802191,4,,,,,POINT (2.1802191 41.3964956)
30242811,41.3956217,2.1790594,4,,,,,POINT (2.1790594 41.3956217)
30242812,41.3947872,2.1779367,4,,,,,POINT (2.1779367 41.3947872)
30242814,41.3930864,2.1756925,4,,,,,POINT (2.1756925 41.3930864)
30242815,41.3922356,2.1745708,4,,,,,POINT (2.1745708 41.3922356)
30242816,41.391403,2.1734254,4,,,,,POINT (2.1734254 41.391403)
30242817,41.3905252,2.1722992,4,,,,,POINT (2.1722992 41.3905252)
30242818,41.389684,2.1711549,4,,,,,POINT (2.1711549 41.389684)
30242864,41.3912977,2.1659743,4,,,,,POINT (2.1659743 41.3912977)
30242871,41.3975504,2.1742869,4,,,,,POINT (2.1742869 41.3975504)
30242872,41.3983937,2.1754165,4,,,,,POINT (2.1754165 41.3983937)
30242874,41.4001137,2.1777067,4,,,,,POINT (2.1777067 41.4001137)
30242877,41.4014022,2.179461,3,,,,,POINT (2.179461 41.4014022)
30242948,41.4123058,2.1623511,4,,,,,POINT (2.1623511 41.4123058)
30242950,41.410472,2.1639578,3,,,,,POINT (2.1639578 41.410472)
30242951,41.4102356,2.1642813,4,,,,,POINT (2.1642813 41.4102356)
30242952,41.4095846,2.1651433,4,traffic_signals,,,,POINT (2.1651433 41.4095846)
30242955,41.4080935,2.1671273,3,,,,,POINT (2.1671273 41.4080935)
30242956,41.4075882,2.1677978,4,,,,,POINT (2.1677978 41.4075882)
30242957,41.4069301,2.1686751,4,,,,,POINT (2.1686751 41.4069301)
30242958,41.4060666,2.1698152,4,,,,,POINT (2.1698152 41.4060666)
30242959,41.4052311,2.1709113,4,,,,,POINT (2.1709113 41.4052311)
30242960,41.4043489,2.172083,4,,,,,POINT (2.172083 41.4043489)
30242962,41.4026495,2.174301,4,,,,,POINT (2.174301 41.4026495)
30242963,41.4018079,2.1754513,4,,,,,POINT (2.1754513 41.4018079)
30242965,41.3992296,2.1788705,4,,,,,POINT (2.1788705 41.3992296)
30242968,41.3956208,2.1835915,4,,,,,POINT (2.1835915 41.3956208)
30242970,41.3939561,2.1858141,4,traffic_signals,,,,POINT (2.1858141 41.3939561)
30242971,41.3931647,2.1868088,6,,,,,POINT (2.1868088 41.3931647)
30242972,41.392287,2.188004,4,,,,,POINT (2.188004 41.392287)
30242973,41.3914648,2.189113,4,,,,,POINT (2.189113 41.3914648)
30242975,41.3896468,2.1914943,3,,,,,POINT (2.1914943 41.3896468)
30242976,41.3881999,2.1934372,4,,,,,POINT (2.1934372 41.3881999)
30242977,41.3871577,2.194825,4,,,,,POINT (2.194825 41.3871577)
30243042,41.3788174,2.1516527,4,traffic_signals,,,,POINT (2.1516527 41.3788174)
30243047,41.3830833,2.1573254,4,,,,,POINT (2.1573254 41.3830833)
30243048,41.3839348,2.1584589,4,,,,,POINT (2.1584589 41.3839348)
30243053,41.3904103,2.1670716,4,traffic_signals,,,,POINT (2.1670716 41.3904103)
30243054,41.3915821,2.1686124,4,,,,,POINT (2.1686124 41.3915821)
30243056,41.3932917,2.1708871,4,,,,,POINT (2.1708871 41.3932917)
30243058,41.3950134,2.1731758,4,,,,,POINT (2.1731758 41.3950134)
30243061,41.3975198,2.1765809,4,,,,,POINT (2.1765809 41.3975198)
30243062,41.3983798,2.1777354,4,,,,,POINT (2.1777354 41.3983798)
30243065,41.4018046,2.1823243,3,,,,,POINT (2.1823243 41.4018046)
30243112,41.405284,2.1641043,3,,,,,POINT (2.1641043 41.405284)
30243114,41.4035405,2.1664255,4,,,,,POINT (2.1664255 41.4035405)
30243115,41.4026807,2.1675563,4,,,,,POINT (2.1675563 41.4026807)
30243116,41.4018319,2.1686726,4,,,,,POINT (2.1686726 41.4018319)
30243117,41.4009829,2.1697891,4,,,,,POINT (2.1697891 41.4009829)
30243118,41.4001131,2.170933,4,,,,,POINT (2.170933 41.4001131)
30243120,41.3992485,2.1720481,4,,,,,POINT (2.1720481 41.3992485)
30243124,41.3930747,2.1801984,4,,,,,POINT (2.1801984 41.3930747)
30243125,41.3922278,2.1813212,4,,,,,POINT (2.1813212 41.3922278)
30243126,41.3914049,2.1823876,4,,,,,POINT (2.1823876 41.3914049)
30243127,41.3905976,2.1834549,4,,,,,POINT (2.1834549 41.3905976)
30243128,41.3897947,2.1845158,4,,,,,POINT (2.1845158 41.3897947)
30243129,41.3966726,2.1754464,4,,,,,POINT (2.1754464 41.3966726)
30243156,41.4052058,2.1663822,4,,,,,POINT (2.1663822 41.4052058)
30243157,41.4043601,2.1675023,4,,,,,POINT (2.1675023 41.4043601)
30243158,41.4034957,2.1686421,4,,,,,POINT (2.1686421 41.4034957)
30243159,41.4026545,2.1697614,4,,,,,POINT (2.1697614 41.4026545)
30243160,41.4018054,2.1708861,4,,,,,POINT (2.1708861 41.4018054)
30243161,41.4009383,2.17203,4,,,,,POINT (2.17203 41.4009383)
30243163,41.3992399,2.1742882,4,,,,,POINT (2.1742882 41.3992399)
30243166,41.3939231,2.1812974,4,,,,,POINT (2.1812974 41.3939231)
30243202,41.4037362,2.1616694,3,,,,,POINT (2.1616694 41.4037362)
30243203,41.4026883,2.1630123,4,,,,,POINT (2.1630123 41.4026883)
30243205,41.400125,2.1663833,4,,,,,POINT (2.1663833 41.400125)
30243206,41.3992826,2.1675133,4,,,,,POINT (2.1675133 41.3992826)
30243208,41.3984263,2.1686574,4,,,,,POINT (2.1686574 41.3984263)
30243209,41.3975689,2.1697923,4,,,,,POINT (2.1697923 41.3975689)
30243210,41.3967155,2.1709222,4,,,,,POINT (2.1709222 41.3967155)
30243211,41.3939252,2.1745969,3,,,,,POINT (2.1745969 41.3939252)
30243212,41.3913622,2.1779376,4,,,,,POINT (2.1779376 41.3913622)
30243213,41.3910387,2.1783339,3,traffic_signals,,,,POINT (2.1783339 41.3910387)
30243244,41.4000991,2.1640891,4,,,,,POINT (2.1640891 41.4000991)
30243245,41.3992808,2.1652568,4,,,,,POINT (2.1652568 41.3992808)
30243250,41.3931923,2.1733002,3,,,,,POINT (2.1733002 41.3931923)
30243251,41.390503,2.1768752,5,traffic_signals,,,,POINT (2.1768752 41.390503)
30243253,41.3892998,2.1784404,3,,,,,POINT (2.1784404 41.3892998)
30243260,41.3983934,2.1640975,4,,,,,POINT (2.1640975 41.3983934)
30243261,41.396716,2.1663873,4,,,,,POINT (2.1663873 41.396716)
30243262,41.3958445,2.1675328,4,,,,,POINT (2.1675328 41.3958445)
30243263,41.3949961,2.1686475,4,,,,,POINT (2.1686475 41.3949961)
30243264,41.3923341,2.1721601,4,,,,,POINT (2.1721601 41.3923341)
30243312,41.3796745,2.14602,4,,,,,POINT (2.14602 41.3796745)
30243313,41.3805001,2.1471678,4,traffic_signals,,,,POINT (2.1471678 41.3805001)
30243319,41.3847864,2.1528315,4,,,,,POINT (2.1528315 41.3847864)
30243321,41.3864942,2.1550473,4,,,,,POINT (2.1550473 41.3864942)
30243322,41.3899051,2.1596405,4,traffic_signals,,,,POINT (2.1596405 41.3899051)
30243323,41.3907305,2.1607468,4,traffic_signals,,,,POINT (2.1607468 41.3907305)
30243325,41.3924136,2.1629576,3,,,,,POINT (2.1629576 41.3924136)
30243329,41.39837,2.1708663,4,,,,,POINT (2.1708663 41.39837)
30243330,41.4009626,2.1743133,4,,,,,POINT (2.1743133 41.4009626)
30243331,41.4027515,2.1767184,3,,,,,POINT (2.1767184 41.4027515)
30243332,41.4035919,2.1778129,4,,,,,POINT (2.1778129 41.4035919)
30243333,41.4043949,2.1788786,4,,,,,POINT (2.1788786 41.4043949)
30243334,41.4052211,2.1799789,4,,,,,POINT (2.1799789 41.4052211)
30243335,41.4060332,2.1811261,4,,,,,POINT (2.1811261 41.4060332)
30243336,41.4068609,2.1822648,4,,,,,POINT (2.1822648 41.4068609)
30243337,41.407759,2.1834267,4,,,,,POINT (2.1834267 41.407759)
30243338,41.4083575,2.1842097,3,,,,,POINT (2.1842097 41.4083575)
30243342,41.4104286,2.1869941,4,,,,,POINT (2.1869941 41.4104286)
30243344,41.4115925,2.1885067,4,,,,,POINT (2.1885067 41.4115925)
30243348,41.4145473,2.1924111,4,,,,,POINT (2.1924111 41.4145473)
30243349,41.4153897,2.193533,5,,,,,POINT (2.193533 41.4153897)
30243350,41.4162683,2.1947131,4,,,,,POINT (2.1947131 41.4162683)
30243352,41.4171094,2.1958427,4,,,,,POINT (2.1958427 41.4171094)
30243353,41.4175158,2.1963886,4,,,,,POINT (2.1963886 41.4175158)
30243355,41.4188101,2.198127,4,,,,,POINT (2.198127 41.4188101)
30243356,41.4196531,2.1992594,4,,,,,POINT (2.1992594 41.4196531)
30243357,41.4204923,2.2003867,5,,,,,POINT (2.2003867 41.4204923)
30243358,41.4213808,2.2015692,3,,,,,POINT (2.2015692 41.4213808)
30243361,41.383959,2.1493892,4,,,,,POINT (2.1493892 41.383959)
30243362,41.3847739,2.1505215,4,,,,,POINT (2.1505215 41.3847739)
30243363,41.3856333,2.1517023,4,,,,,POINT (2.1517023 41.3856333)
30243365,41.3873692,2.1539291,4,traffic_signals,,,,POINT (2.1539291 41.3873692)
30243366,41.3907785,2.1584894,4,traffic_signals,,,,POINT (2.1584894 41.3907785)
30243367,41.3916003,2.1595883,4,traffic_signals,,,,POINT (2.1595883 41.3916003)
30243368,41.3921677,2.160339,3,,,,,POINT (2.160339 41.3921677)
30243370,41.3932895,2.1618471,3,,,,,POINT (2.1618471 41.3932895)
30243371,41.3939403,2.1627175,4,traffic_signals,,,,POINT (2.1627175 41.3939403)
30243373,41.3950144,2.1641149,4,,,,,POINT (2.1641149 41.3950144)
30243375,41.3958637,2.1652492,4,,,,,POINT (2.1652492 41.3958637)
30243389,41.4018166,2.1731911,4,,,,,POINT (2.1731911 41.4018166)
30243391,41.4044287,2.1766682,4,,,,,POINT (2.1766682 41.4044287)
30243392,41.4052345,2.1777736,4,,,,,POINT (2.1777736 41.4052345)
30243394,41.4064735,2.1794434,4,,,,,POINT (2.1794434 41.4064735)
30243395,41.4068856,2.1799897,4,,,,,POINT (2.1799897 41.4068856)
30243396,41.4077312,2.181116,4,,,,,POINT (2.181116 41.4077312)
30243397,41.4086238,2.182286,4,,,,,POINT (2.182286 41.4086238)
30243398,41.4092182,2.1830864,4,,,,,POINT (2.1830864 41.4092182)
30243401,41.4111949,2.1856951,3,,,,,POINT (2.1856951 41.4111949)
30243447,41.4136767,2.1890307,4,,,,,POINT (2.1890307 41.4136767)
30243449,41.4155318,2.191106,4,,,,,POINT (2.191106 41.4155318)
30243876,41.376089,2.1530324,4,traffic_signals,,,,POINT (2.1530324 41.376089)
30243877,41.3769273,2.1541459,4,traffic_signals,,,,POINT (2.1541459 41.3769273)
30243878,41.3777867,2.1552875,4,traffic_signals,,,,POINT (2.1552875 41.3777867)
30243879,41.378639,2.1564196,4,traffic_signals,,,,POINT (2.1564196 41.378639)
30243880,41.3794974,2.1575586,4,traffic_signals,,,,POINT (2.1575586 41.3794974)
30243881,41.3803572,2.1586997,4,,,,,POINT (2.1586997 41.3803572)
30243883,41.3820382,2.1609632,4,traffic_signals,,,,POINT (2.1609632 41.3820382)
30243887,41.3760934,2.1552854,4,,,,,POINT (2.1552854 41.3760934)
30243888,41.3769185,2.1564515,4,,,,,POINT (2.1564515 41.3769185)
30243889,41.377767,2.1575542,4,,,,,POINT (2.1575542 41.377767)
30243890,41.3786328,2.1587031,4,,,,,POINT (2.1587031 41.3786328)
30243891,41.3794671,2.1598109,4,,,,,POINT (2.1598109 41.3794671)
30243942,41.3792706,2.1760378,3,,,,,POINT (2.1760378 41.3792706)
30243943,41.3793398,2.1761073,3,,,,,POINT (2.1761073 41.3793398)
30243944,41.3796641,2.17641,4,,,,,POINT (2.17641 41.3796641)
30243946,41.379975,2.1767507,3,,,,,POINT (2.1767507 41.379975)
30243952,41.3804783,2.1777379,3,,,,,POINT (2.1777379 41.3804783)
30243953,41.380614,2.1780254,4,,,,,POINT (2.1780254 41.380614)
30243958,41.3817688,2.1771018,3,,,,,POINT (2.1771018 41.3817688)
30243959,41.381445,2.1775878,4,,,,,POINT (2.1775878 41.381445)
